doc_id	model_token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary	gold_adu_start
micro_b008	45	181	185	▁sein	0.00207436	false	false
micro_b008	46	186	190	▁kann	0.00626099	false	false
micro_b008	48	192	196	▁Doch	0.99970394	true	true
micro_b008	49	197	199	▁so	0.00121380	false	false
micro_b008	50	200	207	▁einfach	0.00032487	false	false
micro_b008	51	208	211	▁ist	0.00189670	false	false
micro_b008	52	212	214	▁es	0.00011767	false	false
micro_b008	53	215	220	▁nicht	0.00034070	false	false
micro_b008	55	222	232	▁Vielleicht	0.99981409	true	true
micro_b008	56	233	236	▁ist	0.00257465	false	false
micro_b008	57	237	239	▁in	0.00072520	false	false
micro_b008	58	240	246	▁dieser	0.00007469	false	false
micro_b008	59	247	252	▁Nacht	0.00008838	false	false
micro_b008	60	253	258	▁schon	0.00217738	false	false
micro_b008	61	259	262	▁ein	0.00115536	false	false
micro_b008	62	263	268	▁neues	0.00016521	false	false
micro_b008	63	269	274	▁Leben	0.00046043	false	false
micro_b008	64	275	285	▁entstanden	0.00067665	false	false
micro_b008	66	287	290	▁Ich	0.99942136	true	true
micro_b008	67	291	296	▁würde	0.02125115	false	false
micro_b008	68	297	299	▁es	0.00030175	false	false
micro_b008	69	300	304	▁ohne	0.02112867	false	false
micro_b008	70	305	309	▁Nach	0.00041570	false	false
micro_b008	73	318	320	▁tö	0.00043631	false	false
micro_b008	76	325	332	▁Deshalb	0.99962902	true	true
micro_b008	77	333	339	▁sollte	0.02141366	false	false
micro_b008	78	340	343	▁ein	0.00263175	false	false
micro_b008	79	344	350	▁Besuch	0.00023976	false	false
micro_b008	80	351	355	▁beim	0.00011700	false	false
micro_b008	81	356	360	▁Arzt	0.00012402	false	false
micro_b008	82	361	364	▁und	0.02286577	false	false
micro_b008	83	365	368	▁die	0.00123660	false	false
micro_b008	84	369	370	▁	0.00004340	false	false
micro_b008	85	369	377	ärztlich	0.00016063	false	false
micro_b008	87	379	387	▁Beratung	0.00007863	false	false
micro_b008	88	388	391	▁ver	0.00043793	false	false
micro_b008	91	402	409	▁bleiben	0.00090061	false	false
micro_b009	1	0	3	▁Das	0.99963331	true	true
micro_b009	3	5	9	▁Miet	0.00103526	false	false
micro_b009	5	12	15	▁heu	0.00413144	false	false
micro_b009	8	23	26	▁bei	0.01080494	false	false
micro_b009	9	27	32	▁einem	0.00007580	false	false
micro_b009	10	33	37	▁Neue	0.00008550	false	false
micro_b009	13	43	48	▁einen	0.00304078	false	false
micro_b009	14	49	53	▁viel	0.00044074	false	false
micro_b009	15	54	60	▁höhere	0.00008298	false	false
micro_b009	17	62	67	▁Preis	0.00051833	false	false
micro_b009	18	68	71	▁als	0.01261956	false	false
micro_b009	19	72	75	▁der	0.00212349	false	false
micro_b009	20	76	79	▁Vor	0.00043630	false	false
micro_b009	23	86	87	▁	0.00022822	false	false
micro_b009	24	86	92	zahlen	0.00184607	false	false
micro_b009	25	93	99	▁müssen	0.00367107	false	false
micro_b009	27	101	104	▁ist	0.13230740	false	false
micro_b009	28	105	107	▁un	0.00233412	false	false
micro_b009	30	115	118	▁und	0.44818911	false	false
micro_b009	31	119	124	▁nicht	0.00132819	false	false
micro_b009	32	125	129	▁mehr	0.00126474	false	false
micro_b009	33	130	132	▁zu	0.00092566	false	false
micro_b009	34	133	138	▁recht	0.00070241	false	false
micro_b009	38	148	154	▁Sicher	0.99985528	true	true
micro_b009	40	159	163	▁muss	0.02076144	false	false
micro_b009	41	164	167	▁der	0.00256367	false	false
micro_b009	42	168	177	▁Vermieter	0.00025453	false	false
micro_b009	43	178	184	▁einige	0.00173062	false	false
micro_b009	44	185	187	▁In	0.00024570	false	false
micro_b009	53	211	214	▁vor	0.01848402	false	false
micro_b009	54	215	219	▁Neue	0.00012447	false	false
micro_b009	57	225	226	▁	0.00014957	false	false
micro_b009	58	225	231	zahlen	0.00098554	false	false
micro_b009	60	233	237	▁Doch	0.99962318	true	true
micro_b009	61	238	243	▁diese	0.00077638	false	false
micro_b009	62	244	251	▁Ausgabe	0.00034343	false	false
micro_b009	64	253	259	▁müsste	0.02443709	false	false
micro_b009	66	261	265	▁auch	0.00944364	false	false
micro_b009	67	266	271	▁durch	0.00490434	false	false
micro_b009	68	272	279	▁minimal	0.00030311	false	false
micro_b009	70	281	285	▁Miet	0.00011522	false	false
micro_b009	75	296	300	▁über	0.00462432	false	false
micro_b009	76	301	304	▁den	0.00048134	false	false
micro_b009	77	305	313	▁gesamten	0.00008652	false	false
micro_b009	78	314	318	▁Miet	0.00007253	false	false
micro_b009	81	327	330	▁get	0.00036783	false	false
micro_b009	84	335	341	▁werden	0.00050226	false	false
micro_b009	85	342	348	▁können	0.00313790	false	false
micro_b009	87	350	353	▁Zum	0.99889851	true	true
micro_b009	89	356	359	▁der	0.00187918	false	false
micro_b009	90	360	364	▁Miet	0.00010879	false	false
micro_b009	92	370	379	▁gegenüber	0.00446584	false	false
micro_b009	93	380	383	▁dem	0.00028896	false	false
micro_b009	94	384	389	▁Grund	0.00021594	false	false
micro_b009	98	399	402	▁für	0.00469915	false	false
micro_b009	99	403	408	▁einen	0.00052267	false	false
micro_b009	100	409	420	▁ausreichend	0.00037462	false	false
micro_b009	102	423	429	▁Gewinn	0.00032032	false	false
micro_b009	103	430	435	▁nicht	0.00530228	false	false
micro_b009	104	436	439	▁bei	0.00936336	false	false
micro_b009	105	440	445	▁jeder	0.00019834	false	false
micro_b009	106	446	449	▁Neu	0.00007000	false	false
micro_b009	110	460	463	▁ang	0.00027528	false	false
micro_b009	113	470	476	▁werden	0.00218805	false	false
micro_b009	114	477	481	▁muss	0.00686287	false	false
micro_b010	1	0	11	▁Alternative	0.99970740	true	true
micro_b010	2	12	16	▁Heil	0.00019441	false	false
micro_b010	5	26	33	▁sollten	0.03080700	false	false
micro_b010	6	34	41	▁genauso	0.01583184	false	false
micro_b010	7	42	45	▁wie	0.00194257	false	false
micro_b010	8	46	47	▁	0.00010168	false	false
micro_b010	9	46	54	ärztlich	0.00981198	false	false
micro_b010	11	56	66	▁Behandlung	0.00016291	false	false
micro_b010	13	69	72	▁bez	0.00168260	false	false
micro_b010	17	81	87	▁werden	0.00059819	false	false
micro_b010	19	89	93	▁weil	0.99926847	true	true
micro_b010	20	94	99	▁beide	0.00355886	false	false
micro_b010	21	100	104	▁Wege	0.00039736	false	false
micro_b010	22	105	108	▁zur	0.00182729	false	false
micro_b010	23	109	112	▁Ver	0.00013061	false	false
micro_b010	27	123	129	▁Minder	0.00039100	false	false
micro_b010	29	133	137	▁oder	0.00448007	false	false
micro_b010	30	138	142	▁Heil	0.00007584	false	false
micro_b010	32	146	151	▁einer	0.00063823	false	false
micro_b010	33	152	161	▁Krankheit	0.00006148	false	false
micro_b010	34	162	168	▁führen	0.00067196	false	false
micro_b010	35	169	176	▁könnten	0.00156390	false	false
micro_b010	37	178	183	▁Zudem	0.99945551	true	true
micro_b010	38	184	190	▁müsste	0.02947328	false	false
micro_b010	39	191	193	▁es	0.00106603	false	false
micro_b010	40	194	196	▁im	0.00209029	false	false
micro_b010	41	197	202	▁Sinne	0.00093594	false	false
micro_b010	42	203	206	▁der	0.00029940	false	false
micro_b010	43	207	219	▁Krankenkasse	0.00059618	false	false
micro_b010	45	221	227	▁liegen	0.00458314	false	false
micro_b010	47	229	234	▁Natur	0.07971425	false	false
micro_b010	51	248	251	▁als	0.02022700	false	false
micro_b010	52	252	253	▁	0.00038527	false	false
micro_b010	53	252	260	ärztlich	0.00218881	false	false
micro_b010	55	262	272	▁Behandlung	0.00019684	false	false
micro_b010	56	273	277	▁anzu	0.00405545	false	false
micro_b010	60	287	289	▁da	0.99878484	true	true
micro_b010	61	290	294	▁eine	0.00341451	false	false
micro_b010	62	295	301	▁Chance	0.00055013	false	false
micro_b010	63	302	305	▁der	0.00066892	false	false
micro_b010	64	306	310	▁Gene	0.00056926	false	false
micro_b010	66	315	322	▁besteht	0.00105519	false	false
micro_b010	68	324	326	▁Es	0.99985683	true	true
micro_b010	69	327	333	▁spielt	0.00077836	false	false
micro_b010	70	334	339	▁dabei	0.00525538	false	false
micro_b010	71	340	344	▁doch	0.00675734	false	false
micro_b010	72	345	350	▁keine	0.00046248	false	false
micro_b010	73	351	356	▁Rolle	0.00019314	false	false
micro_b010	75	358	362	▁dass	0.07589690	false	false
micro_b010	76	363	366	▁die	0.00122659	false	false
micro_b010	77	367	369	▁Be	0.00064299	false	false
micro_b010	80	380	385	▁nicht	0.00246330	false	false
micro_b010	81	386	389	▁den	0.00095793	false	false
micro_b010	82	390	391	"▁"""	0.00299189	false	false
micro_b010	90	405	411	▁tragen	0.00130934	false	false
micro_b011	1	0	3	▁Für	0.99979204	true	true
micro_b011	2	4	7	▁auf	0.00030480	false	false
micro_b011	3	8	11	▁dem	0.00053062	false	false
micro_b011	4	12	18	▁Bürger	0.00010884	false	false
micro_b011	6	24	30	▁hinter	0.00033301	false	false
micro_b011	9	38	43	▁Hunde	0.00022261	false	false
micro_b011	12	50	56	▁sollte	0.06386810	false	false
micro_b011	13	57	60	▁man	0.00730828	false	false
micro_b011	14	61	66	▁Hunde	0.00029906	false	false
micro_b011	17	75	80	▁ruhig	0.01076500	false	false
micro_b011	18	81	86	▁etwas	0.00124563	false	false
micro_b011	19	87	91	▁mehr	0.00039227	false	false
micro_b011	20	92	95	▁zur	0.00083880	false	false
micro_b011	21	96	101	▁Kasse	0.00022587	false	false
micro_b011	22	102	107	▁bitte	0.00064228	false	false
micro_b011	25	110	113	▁Die	0.99981552	true	true
micro_b011	26	114	119	▁Tiere	0.00021384	false	false
micro_b011	27	120	122	▁an	0.00304876	false	false
micro_b011	28	123	127	▁sich	0.00015800	false	false
micro_b011	29	128	134	▁können	0.00557137	false	false
micro_b011	30	135	139	▁zwar	0.00488917	false	false
micro_b011	31	140	146	▁nichts	0.00141926	false	false
micro_b011	32	147	152	▁dafür	0.00058687	false	false
micro_b011	34	154	158	▁aber	0.97415709	true	true
micro_b011	35	159	165	▁einmal	0.17405885	false	false
micro_b011	36	166	172	▁hinein	0.00086448	false	false
micro_b011	39	182	183	▁	0.78487897	true	false
micro_b011	40	182	188	schein	0.23762020	false	false
micro_b011	42	191	195	▁ihre	0.00180387	false	false
micro_b011	43	196	198	▁Ex	0.00020271	false	false
micro_b011	46	207	211	▁über	0.00382721	false	false
micro_b011	48	215	219	▁hart	0.00117343	false	false
micro_b011	52	226	228	▁an	0.01003378	false	false
micro_b011	53	229	232	▁den	0.00057155	false	false
micro_b011	54	233	237	▁Schu	0.00028493	false	false
micro_b011	58	245	247	▁zu	0.00021822	false	false
micro_b011	59	248	252	▁haft	0.00113428	false	false
micro_b012	1	0	6	▁Manche	0.99763548	true	true
micro_b012	2	7	9	▁mö	0.00219273	false	false
micro_b012	4	13	16	▁das	0.00074269	false	false
micro_b012	5	17	24	▁Konzept	0.00022589	false	false
micro_b012	6	25	28	▁der	0.00020490	false	false
micro_b012	7	29	34	▁Schul	0.00008483	false	false
micro_b012	11	43	46	▁ana	0.00037787	false	false
micro_b012	15	59	65	▁finden	0.00168633	false	false
micro_b012	17	67	71	▁oder	0.98396206	true	true
micro_b012	18	72	75	▁als	0.04458413	false	false
micro_b012	19	76	81	▁einen	0.00026477	false	false
micro_b012	20	82	84	▁zu	0.00059389	false	false
micro_b012	21	85	90	▁stark	0.00005800	false	false
micro_b012	23	93	96	▁Ein	0.00007809	false	false
micro_b012	25	102	104	▁in	0.00018052	false	false
micro_b012	26	105	108	▁den	0.00041571	false	false
micro_b012	27	109	121	▁Entscheidung	0.00015397	false	false
micro_b012	31	132	135	▁von	0.00053092	false	false
micro_b012	32	136	143	▁Schüler	0.00005852	false	false
micro_b012	34	145	148	▁und	0.00048481	false	false
micro_b012	35	149	155	▁Eltern	0.00006394	false	false
micro_b012	36	156	158	▁be	0.00771796	false	false
micro_b012	39	167	169	▁In	0.99981564	true	true
micro_b012	40	170	173	▁der	0.00007007	false	false
micro_b012	41	174	177	▁Tat	0.00017284	false	false
micro_b012	42	178	181	▁ist	0.00482850	false	false
micro_b012	43	182	184	▁es	0.00021316	false	false
micro_b012	44	185	191	▁jedoch	0.00066819	false	false
micro_b012	45	192	197	▁heute	0.00085260	false	false
micro_b012	46	198	203	▁schon	0.00037251	false	false
micro_b012	47	204	206	▁so	0.00054105	false	false
micro_b012	49	208	212	▁dass	0.11675309	false	false
micro_b012	50	213	216	▁die	0.00032714	false	false
micro_b012	51	217	224	▁Schüler	0.00006035	false	false
micro_b012	52	225	229	▁auch	0.00085605	false	false
micro_b012	53	230	235	▁verme	0.00016395	false	false
micro_b012	56	243	244	"▁"""	0.00382512	false	false
micro_b012	63	260	267	▁Schulen	0.00010225	false	false
micro_b012	64	268	270	▁im	0.00269917	false	false
micro_b012	65	271	278	▁Prinzip	0.00045275	false	false
micro_b012	66	279	283	▁eine	0.00077049	false	false
micro_b012	67	284	287	▁Uni	0.00009126	false	false
micro_b012	69	292	298	▁tragen	0.00222998	false	false
micro_b012	71	300	303	▁die	0.52782643	true	false
micro_b012	72	304	307	▁aus	0.00118812	false	false
micro_b012	73	308	318	▁bestimmten	0.00035831	false	false
micro_b012	74	319	325	▁Marken	0.00012037	false	false
micro_b012	78	335	342	▁besteht	0.00014455	false	false
micro_b012	80	344	347	▁Ein	0.99983525	true	true
micro_b012	81	348	355	▁einfach	0.00032958	false	false
micro_b012	82	356	365	▁gestaltet	0.00038587	false	false
micro_b012	85	369	379	▁praktische	0.00120419	false	false
micro_b012	87	381	384	▁Out	0.00094902	false	false
micro_b012	89	388	393	▁würde	0.02149720	false	false
micro_b012	90	394	397	▁das	0.00058828	false	false
micro_b012	91	398	404	▁visuel	0.00090064	false	false
micro_b012	93	407	413	▁Gesamt	0.00006007	false	false
micro_b012	95	418	421	▁der	0.00027769	false	false
micro_b012	96	422	428	▁Schule	0.00005991	false	false
micro_b012	97	429	431	▁be	0.00037236	false	false
micro_b012	101	440	443	▁und	0.98969650	true	false
micro_b012	102	444	447	▁den	0.00080194	false	false
micro_b012	103	448	453	▁Fokus	0.00009174	false	false
micro_b012	104	454	457	▁auf	0.00049890	false	false
micro_b012	105	458	467	▁Charakter	0.00014669	false	false
micro_b012	106	468	471	▁und	0.00081205	false	false
micro_b012	107	472	482	▁Leistungen	0.00007380	false	false
micro_b012	108	483	486	▁der	0.00021922	false	false
micro_b012	109	487	494	▁Schüler	0.00005660	false	false
micro_b012	110	495	496	▁-	0.30304018	false	false
micro_b012	111	497	500	▁und	0.10883211	false	false
micro_b012	112	501	506	▁nicht	0.00125762	false	false
micro_b012	113	507	511	▁ihre	0.00006961	false	false
micro_b012	114	512	516	▁Kauf	0.00012655	false	false
micro_b012	116	522	523	▁-	0.00542139	false	false
micro_b012	117	524	527	▁len	0.00016409	false	false
micro_b013	1	0	2	▁Se	0.99962616	true	true
micro_b013	3	19	26	▁sollten	0.04175629	false	false
micro_b013	4	27	30	▁die	0.00078447	false	false
micro_b013	5	31	43	▁Krankenkasse	0.00017796	false	false
micro_b013	7	45	55	▁Behandlung	0.00098817	false	false
micro_b013	9	58	61	▁der	0.00036547	false	false
micro_b013	10	62	72	▁alternativ	0.00006964	false	false
micro_b013	12	75	82	▁Medizin	0.00007386	false	false
micro_b013	13	83	95	▁unterstützen	0.00037564	false	false
micro_b013	15	97	102	▁Nicht	0.99982315	true	true
micro_b013	16	103	107	▁alle	0.00013601	false	false
micro_b013	17	108	115	▁Praktik	0.00022095	false	false
micro_b013	19	118	121	▁und	0.00397758	false	false
micro_b013	20	122	124	▁An	0.00026234	false	false
micro_b013	23	131	134	▁die	0.10642751	false	false
micro_b013	24	135	139	▁sich	0.00022396	false	false
micro_b013	25	140	145	▁unter	0.00031207	false	false
micro_b013	26	146	152	▁dieser	0.00007785	false	false
micro_b013	27	153	155	▁Be	0.00006160	false	false
micro_b013	29	165	168	▁ver	0.00035259	false	false
micro_b013	32	176	178	▁mö	0.05919740	false	false
micro_b013	34	182	187	▁durch	0.00081808	false	false
micro_b013	35	188	192	▁klin	0.00014863	false	false
micro_b013	37	198	205	▁Studien	0.00016096	false	false
micro_b013	38	206	208	▁be	0.00059840	false	false
micro_b013	41	215	221	▁worden	0.00020454	false	false
micro_b013	42	222	226	▁sein	0.00094259	false	false
micro_b013	44	228	234	▁jedoch	0.98702115	true	true
micro_b013	45	235	238	▁ist	0.02052070	false	false
micro_b013	46	239	245	▁gerade	0.01559918	false	false
micro_b013	47	246	251	▁deren	0.00035556	false	false
micro_b013	48	252	260	▁positive	0.00010833	false	false
micro_b013	49	261	268	▁Wirkung	0.00007174	false	false
micro_b013	50	269	271	▁in	0.00229277	false	false
micro_b013	51	272	279	▁Begleit	0.00019909	false	false
micro_b013	53	283	284	▁	0.00004247	false	false
micro_b013	54	283	293	konvention	0.00020633	false	false
micro_b013	56	299	300	"▁"""	0.00280371	false	false
micro_b013	60	312	324	▁medizinische	0.00006026	false	false
micro_b013	62	326	334	▁Therapie	0.00006427	false	false
micro_b013	64	336	344	▁durchaus	0.00183192	false	false
micro_b013	65	345	347	▁be	0.00052599	false	false
micro_b013	69	355	356	▁A	0.99976128	true	true
micro_b013	72	365	371	▁bieten	0.00547643	false	false
micro_b013	73	372	377	▁viele	0.00023743	false	false
micro_b013	74	378	381	▁nie	0.00009187	false	false
micro_b013	78	394	399	▁Ärzte	0.00009216	false	false
micro_b013	79	400	403	▁der	0.00055608	false	false
micro_b013	81	407	415	▁Beratung	0.00042683	false	false
micro_b013	83	418	421	▁und	0.00710557	false	false
micro_b013	84	422	432	▁Leistungen	0.00017791	false	false
micro_b013	85	433	440	▁sowieso	0.00150071	false	false
micro_b013	86	441	449	▁parallel	0.00078795	false	false
micro_b013	87	450	452	▁an	0.00055923	false	false
micro_b013	88	453	454	▁-	0.71846986	true	false
micro_b013	89	455	458	▁und	0.70816153	true	true
micro_b013	90	459	462	▁wer	0.05532029	false	false
micro_b013	91	463	467	▁wird	0.00356435	false	false
micro_b013	92	468	473	▁deren	0.00035669	false	false
micro_b013	93	474	480	▁breite	0.00015071	false	false
micro_b013	95	483	489	▁Expert	0.00007389	false	false
micro_b013	97	493	495	▁in	0.00070191	false	false
micro_b013	98	496	501	▁Frage	0.00036071	false	false
micro_b013	99	502	509	▁stellen	0.00030042	false	false
micro_b013	100	510	516	▁wollen	0.00194992	false	false
micro_b014	1	0	10	▁Eigentlich	0.99979275	true	true
micro_b014	2	11	18	▁sollten	0.02016830	false	false
micro_b014	3	19	22	▁nur	0.00618614	false	false
micro_b014	4	23	26	▁die	0.00111022	false	false
micro_b014	5	27	32	▁einen	0.00028543	false	false
micro_b014	6	33	37	▁Rund	0.00026726	false	false
micro_b014	9	49	50	▁	0.00006874	false	false
